 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   4.9142827885070052E-002 ,   1.0291043380578155      ,   2.1009215949611613      ,   4.9142827885070052E-002 ,   1.0291043380578155      ,  -32663.899078405040     
   4.5468775487243665E-002 ,   1.0512876541726972      ,   1.6134666157402142      ,   4.5468775487243665E-002 ,   1.0512876541726972      ,  -32664.386533384259     
   4.6995533740740954E-002 ,  0.96896272557737051      ,   2.2969651684243906      ,   4.6995533740740954E-002 ,  0.96896272557737051      ,  -32663.703034831575     
   4.8515923588445718E-002 ,  0.92990683776134520      ,   3.1324720747708907      ,   4.8515923588445718E-002 ,  0.92990683776134520      ,  -32662.867527925227     
   4.8150583451862336E-002 ,   1.0547547282075198      ,   1.5989550466886395      ,   4.8150583451862336E-002 ,   1.0547547282075198      ,  -32664.401044953313     
   4.7715826074589685E-002 ,  0.95513028530872313      ,   2.1918379921806128      ,   4.7715826074589685E-002 ,  0.95513028530872313      ,  -32663.808162007819     
   4.6780028814145884E-002 ,   1.0535614286301263      ,   1.6770462986738870      ,   4.6780028814145884E-002 ,   1.0535614286301263      ,  -32664.322953701325     
   4.6083014928227257E-002 ,  0.97290138932545500      ,   2.1404503167934514      ,   4.6083014928227257E-002 ,  0.97290138932545500      ,  -32663.859549683206     
   4.5911312690075153E-002 ,   1.0569964549492876      ,   1.6915549871428637      ,   4.5911312690075153E-002 ,   1.0569964549492876      ,  -32664.308445012855     
   4.6716381929895259E-002 ,  0.98315051214943394      ,   1.7919647673634682      ,   4.6716381929895259E-002 ,  0.98315051214943394      ,  -32664.208035232637     
   4.7988682341465638E-002 ,   1.0271874508540513      ,   2.1755877836261330      ,   4.7988682341465638E-002 ,   1.0271874508540513      ,  -32663.824412216374     
   4.5969475204626797E-002 ,   1.0407942821205416      ,   1.9509056098178899      ,   4.5969475204626797E-002 ,   1.0407942821205416      ,  -32664.049094390182     
   4.6248569807662260E-002 ,  0.94792648686454795      ,   2.4996021240348174      ,   4.6248569807662260E-002 ,  0.94792648686454795      ,  -32663.500397875967     
   4.7496293017102294E-002 ,   1.0073105567438296      ,   1.8868780525363900      ,   4.7496293017102294E-002 ,   1.0073105567438296      ,  -32664.113121947463     
   4.6445482847221643E-002 ,   1.0101531241502066      ,   1.7275422660202493      ,   4.6445482847221643E-002 ,   1.0101531241502066      ,  -32664.272457733980     
   4.8039258545858901E-002 ,   1.0255733533217302      ,   1.8919065031601858      ,   4.8039258545858901E-002 ,   1.0255733533217302      ,  -32664.108093496841     
   4.7287404938017280E-002 ,   1.0244679156613976      ,   1.6401961229623958      ,   4.7287404938017280E-002 ,   1.0244679156613976      ,  -32664.359803877036     
   4.5438764369049534E-002 ,   1.0668650547217837      ,   1.6292104863471022      ,   4.5438764369049534E-002 ,   1.0668650547217837      ,  -32664.370789513654     
   4.7394120541200215E-002 ,   1.0264130095413719      ,   2.0021228352778593      ,   4.7394120541200215E-002 ,   1.0264130095413719      ,  -32663.997877164722     
   4.7100240376001780E-002 ,   1.0042127057475010      ,   1.8364970047616473      ,   4.7100240376001780E-002 ,   1.0042127057475010      ,  -32664.163502995238     
   4.5513543877918804E-002 ,  0.98466663240665897      ,   1.7954739970790956      ,   4.5513543877918804E-002 ,  0.98466663240665897      ,  -32664.204526002923     
   4.7238318798132076E-002 ,  0.97136602150492968      ,   2.3450944893663301      ,   4.7238318798132076E-002 ,  0.97136602150492968      ,  -32663.654905510633     
   4.6967168362157419E-002 ,  0.93903026016803048      ,   2.3257851945899795      ,   4.6967168362157419E-002 ,  0.93903026016803048      ,  -32663.674214805411     
   4.6651404180686543E-002 ,  0.95417963140508921      ,   2.1482319622270247      ,   4.6651404180686543E-002 ,  0.95417963140508921      ,  -32663.851768037774     
   4.9039526116386248E-002 ,   1.0360466062459430      ,   1.8607567201353095      ,   4.9039526116386248E-002 ,   1.0360466062459430      ,  -32664.139243279864     
   4.6008519158330166E-002 ,  0.97942282203529152      ,   2.1461953443266295      ,   4.6008519158330166E-002 ,  0.97942282203529152      ,  -32663.853804655675     
   4.6884047896159423E-002 ,  0.99984643414532637      ,   1.8392056946458939      ,   4.6884047896159423E-002 ,  0.99984643414532637      ,  -32664.160794305353     
   4.6593823317438610E-002 ,  0.93228972051958614      ,   1.9909682914839679      ,   4.6593823317438610E-002 ,  0.93228972051958614      ,  -32664.009031708516     
   4.8407284691178352E-002 ,  0.97456471963016289      ,   2.3329384753449176      ,   4.8407284691178352E-002 ,  0.97456471963016289      ,  -32663.667061524655     
   4.4956202309314672E-002 ,   1.0902766428035595      ,   1.8506870947343297      ,   4.4956202309314672E-002 ,   1.0902766428035595      ,  -32664.149312905265     
   4.9965874679619375E-002 ,   1.0332984771870799      ,   1.6057244771686630      ,   4.9965874679619375E-002 ,   1.0332984771870799      ,  -32664.394275522831     
   4.8087978316390355E-002 ,   1.0151642615703811      ,   2.1375613465706849      ,   4.8087978316390355E-002 ,   1.0151642615703811      ,  -32663.862438653428     
   4.8450956425376779E-002 ,  0.98692454197097113      ,   1.9220733130680552      ,   4.8450956425376779E-002 ,  0.98692454197097113      ,  -32664.077926686932     
   4.6831653996122741E-002 ,   1.0557527149703227      ,   1.5199246322442475      ,   4.6831653996122741E-002 ,   1.0557527149703227      ,  -32664.480075367755     
   4.7651930379643770E-002 ,  0.99905437558746157      ,   2.0729246708111981      ,   4.7651930379643770E-002 ,  0.99905437558746157      ,  -32663.927075329189     
   4.6913808829215767E-002 ,   1.0313813476737497      ,   1.8385852610896749      ,   4.6913808829215767E-002 ,   1.0313813476737497      ,  -32664.161414738912     
   4.6638365345808099E-002 ,  0.95583674728709356      ,   2.3335648354763805      ,   4.6638365345808099E-002 ,  0.95583674728709356      ,  -32663.666435164523     
   4.8310097079873660E-002 ,  0.99165988849307984      ,   2.0687415505288800      ,   4.8310097079873660E-002 ,  0.99165988849307984      ,  -32663.931258449473     
   4.5501543326377895E-002 ,   1.0686576266490730      ,   1.7623571635332997      ,   4.5501543326377895E-002 ,   1.0686576266490730      ,  -32664.237642836466     
   4.9232573852752176E-002 ,  0.97606537982076114      ,   2.4690711005652459      ,   4.9232573852752176E-002 ,  0.97606537982076114      ,  -32663.530928899436     
   4.8340699329868245E-002 ,  0.99464909741363716      ,   1.8374414592602715      ,   4.8340699329868245E-002 ,  0.99464909741363716      ,  -32664.162558540738     
   4.7455406095988778E-002 ,   1.0147458830386162      ,   2.4447618767641472      ,   4.7455406095988778E-002 ,   1.0147458830386162      ,  -32663.555238123237     
   4.7109628216944303E-002 ,  0.96673327928326325      ,   2.0535680999230119      ,   4.7109628216944303E-002 ,  0.96673327928326325      ,  -32663.946431900076     
