 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.3488794297097548E-003 ,  0.89557547995156761      ,   1.0019844894238794      ,   9.3488794297097548E-003 ,  0.89557547995156761      ,  -32545.998015510577     
   1.1110313407341504E-002 ,  0.86698800138811494      ,   1.0637941992278193      ,   1.1110313407341504E-002 ,  0.86698800138811494      ,  -32545.936205800772     
   1.0358163092990867E-002 ,  0.90291484640777631      ,  0.99952460354401274      ,   1.0358163092990867E-002 ,  0.90291484640777631      ,  -32546.000475396457     
   9.0518005767776903E-003 ,  0.89670763708555301      ,  0.98566398917804254      ,   9.0518005767776903E-003 ,  0.89670763708555301      ,  -32546.014336010823     
   1.0611042630169329E-002 ,  0.89580206952552943      ,   1.0153141521458295      ,   1.0611042630169329E-002 ,  0.89580206952552943      ,  -32545.984685847856     
   9.9599015250831646E-003 ,  0.89325875931681420      ,   1.0155262267804972      ,   9.9599015250831646E-003 ,  0.89325875931681420      ,  -32545.984473773220     
   1.0484533235315559E-002 ,  0.92954220444274138      ,  0.93877992152647483      ,   1.0484533235315559E-002 ,  0.92954220444274138      ,  -32546.061220078474     
   9.2001332190801820E-003 ,  0.90036321676404929      ,   1.0107600639385956      ,   9.2001332190801820E-003 ,  0.90036321676404929      ,  -32545.989239936061     
   1.0467612291559590E-002 ,  0.91956168629658985      ,  0.97393523493089351      ,   1.0467612291559590E-002 ,  0.91956168629658985      ,  -32546.026064765068     
   8.2473629339125491E-003 ,  0.88525515453817660      ,   1.0262756768878720      ,   8.2473629339125491E-003 ,  0.88525515453817660      ,  -32545.973724323114     
   9.3212856259831806E-003 ,  0.90265089863871484      ,   1.0205505473153722      ,   9.3212856259831806E-003 ,  0.90265089863871484      ,  -32545.979449452683     
   1.0798884850763106E-002 ,  0.90642736492349241      ,   1.0263643472356705      ,   1.0798884850763106E-002 ,  0.90642736492349241      ,  -32545.973635652765     
   9.3633994101301257E-003 ,  0.91426143027521400      ,  0.95815937689255182      ,   9.3633994101301257E-003 ,  0.91426143027521400      ,  -32546.041840623107     
   9.9417720379249407E-003 ,  0.89670126961942875      ,  0.97754347164332311      ,   9.9417720379249407E-003 ,  0.89670126961942875      ,  -32546.022456528357     
   9.0198456481742819E-003 ,  0.94018429057778641      ,  0.91228880019445213      ,   9.0198456481742819E-003 ,  0.94018429057778641      ,  -32546.087711199805     
   9.0441576480443792E-003 ,  0.90027094254891327      ,   1.0189906684135750      ,   9.0441576480443792E-003 ,  0.90027094254891327      ,  -32545.981009331586     
   1.0278674818836341E-002 ,  0.90696765743968810      ,  0.99087765018449847      ,   1.0278674818836341E-002 ,  0.90696765743968810      ,  -32546.009122349817     
   8.9532650517920934E-003 ,  0.90001746895186041      ,   1.0166865577969442      ,   8.9532650517920934E-003 ,  0.90001746895186041      ,  -32545.983313442204     
   9.1354936216130264E-003 ,  0.90988548934983760      ,  0.98549652898736440      ,   9.1354936216130264E-003 ,  0.90988548934983760      ,  -32546.014503471011     
   1.0618033503185759E-002 ,  0.90526485214325658      ,   1.0218834841893065      ,   1.0618033503185759E-002 ,  0.90526485214325658      ,  -32545.978116515809     
   9.5340622007246516E-003 ,  0.88764193260391600      ,   1.0048144566175126      ,   9.5340622007246516E-003 ,  0.88764193260391600      ,  -32545.995185543383     
   1.0687995796489869E-002 ,  0.88997636672111013      ,   1.0228687162702144      ,   1.0687995796489869E-002 ,  0.88997636672111013      ,  -32545.977131283729     
   9.1475580985898083E-003 ,  0.91655704995583076      ,  0.93643692523499589      ,   9.1475580985898083E-003 ,  0.91655704995583076      ,  -32546.063563074764     
   7.6292766018729915E-003 ,  0.90896610544043710      ,  0.98777658084452302      ,   7.6292766018729915E-003 ,  0.90896610544043710      ,  -32546.012223419155     
   8.0761885648276723E-003 ,  0.92143965165314579      ,  0.96084868513784993      ,   8.0761885648276723E-003 ,  0.92143965165314579      ,  -32546.039151314861     
   1.1523146957827388E-002 ,  0.91354717823525733      ,  0.95266820329985080      ,   1.1523146957827388E-002 ,  0.91354717823525733      ,  -32546.047331796701     
   9.3103295373684978E-003 ,  0.88167864244105276      ,   1.0410379434888770      ,   9.3103295373684978E-003 ,  0.88167864244105276      ,  -32545.958962056509     
   9.7405775242607930E-003 ,  0.88974419037417651      ,   1.0276050724805081      ,   9.7405775242607930E-003 ,  0.88974419037417651      ,  -32545.972394927521     
   8.7890817405961250E-003 ,  0.89312295697290056      ,   1.0209944214196742      ,   8.7890817405961250E-003 ,  0.89312295697290056      ,  -32545.979005578582     
