 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.1518741876007302E-002 ,   2.4909929966306108      ,   14.064364944988197      ,   1.1518741876007302E-002 ,   2.4909929966306108      ,  -32504.935635055012     
   1.1369585899359753E-002 ,   2.5001839325435715      ,   12.924429935067183      ,   1.1369585899359753E-002 ,   2.5001839325435715      ,  -32506.075570064932     
   1.1567309984159273E-002 ,   2.5151080372459069      ,   13.427766978732562      ,   1.1567309984159273E-002 ,   2.5151080372459069      ,  -32505.572233021267     
   1.1541778910894415E-002 ,   2.5179275856918077      ,   13.336717306346262      ,   1.1541778910894415E-002 ,   2.5179275856918077      ,  -32505.663282693655     
   1.1573653174822746E-002 ,   2.5116628010642836      ,   13.524412465644316      ,   1.1573653174822746E-002 ,   2.5116628010642836      ,  -32505.475587534354     
   1.1459437674565027E-002 ,   2.5037942588699433      ,   13.754184666182319      ,   1.1459437674565027E-002 ,   2.5037942588699433      ,  -32505.245815333819     
   1.1435381322531645E-002 ,   2.5227871020464225      ,   13.054633993893670      ,   1.1435381322531645E-002 ,   2.5227871020464225      ,  -32505.945366006108     
   1.1349735398688936E-002 ,   2.4790531072580833      ,   14.553102865078127      ,   1.1349735398688936E-002 ,   2.4790531072580833      ,  -32504.446897134923     
   1.1260641307877007E-002 ,   2.5106383408826578      ,   12.356623065877448      ,   1.1260641307877007E-002 ,   2.5106383408826578      ,  -32506.643376934124     
   1.1336771475856188E-002 ,   2.4973001684843457      ,   13.317292905377403      ,   1.1336771475856188E-002 ,   2.4973001684843457      ,  -32505.682707094624     
   1.1427329127075857E-002 ,   2.4984010135839707      ,   13.588058116543440      ,   1.1427329127075857E-002 ,   2.4984010135839707      ,  -32505.411941883456     
   1.1361610053205868E-002 ,   2.4896647327983388      ,   13.243361841340638      ,   1.1361610053205868E-002 ,   2.4896647327983388      ,  -32505.756638158658     
   1.1471857086651919E-002 ,   2.5054482106346323      ,   13.932450626308919      ,   1.1471857086651919E-002 ,   2.5054482106346323      ,  -32505.067549373693     
   1.1421369621657858E-002 ,   2.5107215590710643      ,   13.254327911815368      ,   1.1421369621657858E-002 ,   2.5107215590710643      ,  -32505.745672088186     
   1.1408960050129651E-002 ,   2.4966936332773719      ,   12.846465083894238      ,   1.1408960050129651E-002 ,   2.4966936332773719      ,  -32506.153534916106     
   1.1480309715451513E-002 ,   2.5094739926858791      ,   13.359506601469969      ,   1.1480309715451513E-002 ,   2.5094739926858791      ,  -32505.640493398529     
   1.1385180606035701E-002 ,   2.5102366926131583      ,   13.603625711902749      ,   1.1385180606035701E-002 ,   2.5102366926131583      ,  -32505.396374288099     
   1.1436193932756127E-002 ,   2.5092279263529327      ,   13.847780277494847      ,   1.1436193932756127E-002 ,   2.5092279263529327      ,  -32505.152219722506     
   1.1392165865746370E-002 ,   2.5079989522634665      ,   13.748744187833292      ,   1.1392165865746370E-002 ,   2.5079989522634665      ,  -32505.251255812167     
   1.1355059009854254E-002 ,   2.5105990961354854      ,   12.980422536960731      ,   1.1355059009854254E-002 ,   2.5105990961354854      ,  -32506.019577463041     
   1.1436248878239495E-002 ,   2.5082932814161776      ,   13.048789991647105      ,   1.1436248878239495E-002 ,   2.5082932814161776      ,  -32505.951210008352     
   1.1376908536986918E-002 ,   2.5191216333969080      ,   13.741002660690285      ,   1.1376908536986918E-002 ,   2.5191216333969080      ,  -32505.258997339311     
   1.1412925967620148E-002 ,   2.4997872783165893      ,   14.150822037171746      ,   1.1412925967620148E-002 ,   2.4997872783165893      ,  -32504.849177962828     
   1.1512064772478309E-002 ,   2.5034061764085229      ,   13.130126440593315      ,   1.1512064772478309E-002 ,   2.5034061764085229      ,  -32505.869873559408     
   1.1426291658556223E-002 ,   2.5008734048999579      ,   13.730079660121065      ,   1.1426291658556223E-002 ,   2.5008734048999579      ,  -32505.269920339881     
   1.1419343458578608E-002 ,   2.4930279002216977      ,   14.358795074013608      ,   1.1419343458578608E-002 ,   2.4930279002216977      ,  -32504.641204925985     
   1.1445959097306242E-002 ,   2.5071972727831029      ,   13.704695892826836      ,   1.1445959097306242E-002 ,   2.5071972727831029      ,  -32505.295304107174     
   1.1488178520334472E-002 ,   2.4997593359773926      ,   13.745913847644941      ,   1.1488178520334472E-002 ,   2.4997593359773926      ,  -32505.254086152356     
   1.1302416723625792E-002 ,   2.5012923105941041      ,   13.396295164304911      ,   1.1302416723625792E-002 ,   2.5012923105941041      ,  -32505.603704835696     
   1.1649055864538712E-002 ,   2.4904604295244055      ,   14.379537716264027      ,   1.1649055864538712E-002 ,   2.4904604295244055      ,  -32504.620462283736     
   1.1346436055018588E-002 ,   2.4934601347808654      ,   14.466459711975688      ,   1.1346436055018588E-002 ,   2.4934601347808654      ,  -32504.533540288023     
   1.1559580142856083E-002 ,   2.4951777382213707      ,   15.085789415203207      ,   1.1559580142856083E-002 ,   2.4951777382213707      ,  -32503.914210584797     
   1.1460594823385241E-002 ,   2.5022311300461606      ,   13.906313462098215      ,   1.1460594823385241E-002 ,   2.5022311300461606      ,  -32505.093686537901     
   1.1488357166233211E-002 ,   2.4959880437820869      ,   13.774029621466333      ,   1.1488357166233211E-002 ,   2.4959880437820869      ,  -32505.225970378535     
   1.1518886068673571E-002 ,   2.5051941907880360      ,   15.423478516425023      ,   1.1518886068673571E-002 ,   2.5051941907880360      ,  -32503.576521483574     
   1.1376543473921108E-002 ,   2.5003497754273614      ,   13.485279931823527      ,   1.1376543473921108E-002 ,   2.5003497754273614      ,  -32505.514720068175     
   1.1337814026778491E-002 ,   2.4970864652980720      ,   13.860520303324627      ,   1.1337814026778491E-002 ,   2.4970864652980720      ,  -32505.139479696674     
   1.1417128915803302E-002 ,   2.5119109914698856      ,   13.252991972222812      ,   1.1417128915803302E-002 ,   2.5119109914698856      ,  -32505.747008027778     
   1.1442660146937405E-002 ,   2.5054863512984085      ,   13.637307523990293      ,   1.1442660146937405E-002 ,   2.5054863512984085      ,  -32505.362692476010     
   1.1651900729502005E-002 ,   2.5004573876764926      ,   13.734977106660567      ,   1.1651900729502005E-002 ,   2.5004573876764926      ,  -32505.265022893338     
   1.1408545826034103E-002 ,   2.4992452400858354      ,   13.853913305793277      ,   1.1408545826034103E-002 ,   2.4992452400858354      ,  -32505.146086694207     
