 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.7351829032754581E-003 ,  0.70641927661325721      ,  0.60183859793836791      ,   9.7351829032754581E-003 ,  0.70641927661325721      ,  -32542.398161402063     
   1.0263890824076532E-002 ,  0.68654275129749731      ,  0.61871861339850698      ,   1.0263890824076532E-002 ,  0.68654275129749731      ,  -32542.381281386602     
   9.5159093023025939E-003 ,  0.71165259794199609      ,  0.58269897811126725      ,   9.5159093023025939E-003 ,  0.71165259794199609      ,  -32542.417301021887     
   1.0152949882764916E-002 ,  0.67268725610329061      ,  0.63499640260081935      ,   1.0152949882764916E-002 ,  0.67268725610329061      ,  -32542.365003597399     
   1.0031059019410630E-002 ,  0.70043857874537985      ,  0.60556482786204013      ,   1.0031059019410630E-002 ,  0.70043857874537985      ,  -32542.394435172137     
   1.0179989717688792E-002 ,  0.73360176189516524      ,  0.55020598894726902      ,   1.0179989717688792E-002 ,  0.73360176189516524      ,  -32542.449794011052     
   9.9042344950630995E-003 ,  0.73802674506781940      ,  0.54511920648647494      ,   9.9042344950630995E-003 ,  0.73802674506781940      ,  -32542.454880793513     
   1.0377245659499219E-002 ,  0.74693472512135384      ,  0.55200868840887996      ,   1.0377245659499219E-002 ,  0.74693472512135384      ,  -32542.447991311590     
   1.0349469448879534E-002 ,  0.70990846981277911      ,  0.58847576744514885      ,   1.0349469448879534E-002 ,  0.70990846981277911      ,  -32542.411524232553     
   1.0052171283215278E-002 ,  0.72253021449600985      ,  0.55477449912812726      ,   1.0052171283215278E-002 ,  0.72253021449600985      ,  -32542.445225500873     
   9.6387605079406632E-003 ,  0.73015853654196206      ,  0.56890836184172999      ,   9.6387605079406632E-003 ,  0.73015853654196206      ,  -32542.431091638158     
   1.0211362445977219E-002 ,  0.71407268119277068      ,  0.58498642740293449      ,   1.0211362445977219E-002 ,  0.71407268119277068      ,  -32542.415013572598     
   1.0010311222874260E-002 ,  0.68970649374567494      ,  0.62092225986215466      ,   1.0010311222874260E-002 ,  0.68970649374567494      ,  -32542.379077740137     
   9.8744150354936801E-003 ,  0.68216833762909601      ,  0.61174610816520225      ,   9.8744150354936801E-003 ,  0.68216833762909601      ,  -32542.388253891833     
   9.8695735315304199E-003 ,  0.69776379833731550      ,  0.58927330939970102      ,   9.8695735315304199E-003 ,  0.69776379833731550      ,  -32542.410726690599     
   1.0487158299713551E-002 ,  0.70692740481134275      ,  0.58698713379424028      ,   1.0487158299713551E-002 ,  0.70692740481134275      ,  -32542.413012866207     
   1.0340753983286223E-002 ,  0.69505339135615796      ,  0.61196604751235817      ,   1.0340753983286223E-002 ,  0.69505339135615796      ,  -32542.388033952488     
   1.0007721923220704E-002 ,  0.77387204314174518      ,  0.52288320073315930      ,   1.0007721923220704E-002 ,  0.77387204314174518      ,  -32542.477116799266     
   9.3548134331764097E-003 ,  0.70198466977887430      ,  0.60272530893394050      ,   9.3548134331764097E-003 ,  0.70198466977887430      ,  -32542.397274691066     
   1.0317659979017142E-002 ,  0.70238588670913982      ,  0.59664183664536086      ,   1.0317659979017142E-002 ,  0.70238588670913982      ,  -32542.403358163356     
   1.0248740414454087E-002 ,  0.65172664013998394      ,  0.67311960355637446      ,   1.0248740414454087E-002 ,  0.65172664013998394      ,  -32542.326880396442     
   1.0124115000446111E-002 ,  0.70901879966374382      ,  0.58448623896918039      ,   1.0124115000446111E-002 ,  0.70901879966374382      ,  -32542.415513761032     
   1.0081200879547865E-002 ,  0.66870223348787428      ,  0.65329240411683864      ,   1.0081200879547865E-002 ,  0.66870223348787428      ,  -32542.346707595883     
   1.0198183412094537E-002 ,  0.66187036094302099      ,  0.66436551154403278      ,   1.0198183412094537E-002 ,  0.66187036094302099      ,  -32542.335634488456     
   9.9656619787647331E-003 ,  0.73698536804270853      ,  0.54150986540544666      ,   9.9656619787647331E-003 ,  0.73698536804270853      ,  -32542.458490134595     
   9.9305282110059446E-003 ,  0.65793202072595525      ,  0.69240635899056124      ,   9.9305282110059446E-003 ,  0.65793202072595525      ,  -32542.307593641010     
   1.0300844147742206E-002 ,  0.71170912225957572      ,  0.57755083528646900      ,   1.0300844147742206E-002 ,  0.71170912225957572      ,  -32542.422449164715     
   1.0281379047508787E-002 ,  0.70472309836102298      ,  0.61011048348561747      ,   1.0281379047508787E-002 ,  0.70472309836102298      ,  -32542.389889516515     
   1.0427671571943388E-002 ,  0.71525547781069998      ,  0.58415125802628809      ,   1.0427671571943388E-002 ,  0.71525547781069998      ,  -32542.415848741974     
   9.8016373817835997E-003 ,  0.69438738980888026      ,  0.60342347044381905      ,   9.8016373817835997E-003 ,  0.69438738980888026      ,  -32542.396576529558     
   9.7671173701175812E-003 ,  0.68246150166703345      ,  0.62562786107773039      ,   9.7671173701175812E-003 ,  0.68246150166703345      ,  -32542.374372138922     
   1.0284781598582727E-002 ,  0.71493336189875556      ,  0.58132518750610795      ,   1.0284781598582727E-002 ,  0.71493336189875556      ,  -32542.418674812492     
   9.9599567523278431E-003 ,  0.72212634010928878      ,  0.57857802251496970      ,   9.9599567523278431E-003 ,  0.72212634010928878      ,  -32542.421421977484     
   1.0378458973235383E-002 ,  0.66527303742453947      ,  0.64411218581527474      ,   1.0378458973235383E-002 ,  0.66527303742453947      ,  -32542.355887814185     
   9.7276206416770424E-003 ,  0.68928546175395711      ,  0.61121385134436967      ,   9.7276206416770424E-003 ,  0.68928546175395711      ,  -32542.388786148655     
   9.9059106607482707E-003 ,  0.69915708178632952      ,  0.61561303517490706      ,   9.9059106607482707E-003 ,  0.69915708178632952      ,  -32542.384386964826     
   1.0140202316132985E-002 ,  0.65739189005126220      ,  0.67035177981944027      ,   1.0140202316132985E-002 ,  0.65739189005126220      ,  -32542.329648220180     
   9.5686758420985736E-003 ,  0.69086232873271325      ,  0.61814866495690890      ,   9.5686758420985736E-003 ,  0.69086232873271325      ,  -32542.381851335042     
   1.0578577223329262E-002 ,  0.68884628737882392      ,  0.61581311542639905      ,   1.0578577223329262E-002 ,  0.68884628737882392      ,  -32542.384186884574     
   1.0256221396180229E-002 ,  0.69369058565601849      ,  0.61419288607145439      ,   1.0256221396180229E-002 ,  0.69369058565601849      ,  -32542.385807113929     
   1.0116060497485131E-002 ,  0.67505990814630734      ,  0.64715985670770648      ,   1.0116060497485131E-002 ,  0.67505990814630734      ,  -32542.352840143292     
   9.4271700526399622E-003 ,  0.65724664184386150      ,  0.66950494176741326      ,   9.4271700526399622E-003 ,  0.65724664184386150      ,  -32542.330495058231     
   1.0190823788891617E-002 ,  0.69031380393971897      ,  0.60940234399443949      ,   1.0190823788891617E-002 ,  0.69031380393971897      ,  -32542.390597656005     
